REF_AREA_LABEL,TIME_PERIOD,INDICATOR_LABEL,OBS_VALUE
Canada,1991,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.25
Canada,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.75
Canada,1993,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.25
Canada,1994,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.99
Canada,1995,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.75
Canada,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,1997,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,1998,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.5
Canada,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.49
Canada,2000,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2001,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2003,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2006,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2007,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2009,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.2299999999999999
Canada,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.5
Canada,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.24
Canada,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Canada,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.25
Switzerland,1982,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.7000000000000001
Switzerland,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.49
Switzerland,2000,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Switzerland,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Switzerland,2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Switzerland,2006,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.05
Switzerland,2007,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.02
Switzerland,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0699999999999999
Switzerland,2009,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.04
Switzerland,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.05
Switzerland,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Switzerland,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.01
Switzerland,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.04
Switzerland,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.03
Switzerland,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.03
Switzerland,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.03
Switzerland,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Switzerland,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.03
Switzerland,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.02
Switzerland,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.04
Chile,1987,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",15.38
Chile,1990,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",10.67
Chile,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.7
Chile,1994,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.800000000000001
Chile,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.66
Chile,1998,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.590000000000001
Chile,2000,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.83
Chile,2003,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.29
Chile,2006,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",2.0500000000000003
Chile,2009,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.67
Chile,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.8999999999999999
Chile,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.52
Chile,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.43
Chile,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.36
Chile,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.34
Chile,2022,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.4
China,1981,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",91.78
China,1981,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",96.87
China,1981,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",71.56
China,1984,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",81.19
China,1984,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",88.67
China,1984,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",55.00000000000001
China,1987,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",67.39
China,1987,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",78.36999999999999
China,1987,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",33.08
China,1990,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",71.96000000000001
China,1990,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",83.7
China,1990,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",39.31
China,1993,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",65.57
China,1993,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",81.54
China,1993,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",26.65
China,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",48.19
China,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",61.92
China,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",18.9
China,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",46.13
China,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",62.64999999999999
China,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",15.29
China,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",36.89
China,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",54.85
China,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.110000000000001
China,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",22.25
China,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",35.63
China,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.18
China,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",17.27
China,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",31.77
China,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.61
China,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",13.38
China,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",26.35
China,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.95
China,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",20.11
China,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.32
China,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",17.24
China,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",2.68
China,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.71
China,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.7399999999999998
China,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",3.81
China,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.5599999999999999
China,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.27
China,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.08
China,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.19
China,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
China,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",0.0
Cote d'Ivoire,1985,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.23
Cote d'Ivoire,1986,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.44
Cote d'Ivoire,1987,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.43
Cote d'Ivoire,1988,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",13.45
Cote d'Ivoire,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",27.06
Cote d'Ivoire,1995,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",25.91
Cote d'Ivoire,1998,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",30.36
Cote d'Ivoire,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",29.07
Cote d'Ivoire,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",34.42
Cote d'Ivoire,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",33.45
Cote d'Ivoire,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",11.5
Cote d'Ivoire,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.73
Cameroon,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",50.370000000000005
Cameroon,2001,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",25.69
Cameroon,2007,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",31.42
Cameroon,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",25.66
Cameroon,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",22.99
"Congo, Dem. Rep.",2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",91.47
"Congo, Dem. Rep.",2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",69.69
"Congo, Dem. Rep.",2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",78.94
"Congo, Rep.",2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",49.55
"Congo, Rep.",2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",35.36
Colombia,1980,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",20.94
Colombia,1988,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",14.63
Colombia,1989,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",14.000000000000002
Colombia,1991,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",12.75
Colombia,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.56
Colombia,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",17.57
Colombia,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",21.35
Colombia,2000,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",17.5
Colombia,2001,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",21.0
Colombia,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",14.18
Colombia,2003,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",13.01
Colombia,2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",12.01
Colombia,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",10.74
Colombia,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",11.03
Colombia,2009,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.6
Colombia,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.28
Colombia,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.83
Colombia,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.72
Colombia,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.11
Colombia,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.43
Colombia,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.93
Colombia,2016,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.91
Colombia,2017,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.34
Colombia,2018,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.5
Colombia,2019,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.28
Colombia,2020,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.36
Colombia,2021,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",7.33
Colombia,2022,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.04
Comoros,2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",14.63
Comoros,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",18.64
Cabo Verde,2001,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",19.57
Cabo Verde,2007,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",10.57
Cabo Verde,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.5600000000000005
Costa Rica,1981,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",25.86
Costa Rica,1986,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",13.919999999999998
Costa Rica,1989,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",10.55
Costa Rica,1990,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",10.38
Costa Rica,1991,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",12.41
Costa Rica,1992,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",9.94
Costa Rica,1993,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.53
Costa Rica,1994,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",7.04
Costa Rica,1995,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",7.15
Costa Rica,1996,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",8.219999999999999
Costa Rica,1997,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.72
Costa Rica,1998,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.220000000000001
Costa Rica,1999,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.819999999999999
Costa Rica,2000,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",6.93
Costa Rica,2001,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",5.09
Costa Rica,2002,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.68
Costa Rica,2003,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.72
Costa Rica,2004,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",4.66
Costa Rica,2005,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",3.3300000000000005
Costa Rica,2006,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",3.34
Costa Rica,2007,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.82
Costa Rica,2008,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",2.42
Costa Rica,2009,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",2.48
Costa Rica,2010,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.49
Costa Rica,2011,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.7500000000000002
Costa Rica,2012,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.67
Costa Rica,2013,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.64
Costa Rica,2014,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.51
Costa Rica,2015,"Poverty headcount ratio (2017 PPP, $2.15) (% of population)",1.5699999999999998
